account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,churn_label,ref_date,tenure_days,subs_count,mrr_mean,mrr_max,arr_mean,seats_mean,upgrades,downgrades,auto_renew_rate,trial_rate,latest_plan_tier,latest_billing_frequency,usage_events_30d,usage_count_sum_30d,usage_duration_sum_30d,errors_sum_30d,distinct_features_30d,beta_share_30d,usage_events_60d,usage_count_sum_60d,usage_duration_sum_60d,errors_sum_60d,distinct_features_60d,beta_share_60d,usage_events_90d,usage_count_sum_90d,usage_duration_sum_90d,errors_sum_90d,distinct_features_90d,beta_share_90d,tickets,urgent_rate,high_rate,res_time_mean,res_time_max,first_resp_mean,satisfaction_mean,satisfaction_missing,escalation_rate
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,3,False,0,1,2024-12-17,326,13.0,1086.0,8159.0,13032.0,16.076923076923077,0.0,0.0,0.7692307692307693,0.23076923076923078,Basic,monthly,3.0,35.0,14970.0,0.0,3.0,0.0,7.0,74.0,28589.0,1.0,7.0,0.0,11.0,108.0,44943.0,1.0,11.0,0.0,3.0,0.0,0.3333333333333333,25.333333333333332,49.0,127.0,3.0,0.6666666666666666,0.0
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Pro,21,False,0,1,2024-05-09,469,5.0,536.4,1254.0,6436.8,30.8,0.0,0.0,0.8,0.4,Enterprise,annual,1.0,10.0,4590.0,1.0,1.0,0.0,3.0,18.0,7394.0,3.0,3.0,0.0,4.0,24.0,8336.0,4.0,4.0,0.0,2.0,0.5,0.0,35.5,66.0,97.5,3.5,0.0,0.0
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Enterprise,41,False,0,1,2024-12-29,104,10.0,3170.9,8159.0,38050.8,41.2,0.0,0.0,0.8,0.1,Enterprise,annual,2.0,13.0,5527.0,1.0,2.0,0.0,4.0,38.0,14451.0,5.0,4.0,0.0,5.0,52.0,16313.0,5.0,5.0,0.0,7.0,0.5714285714285714,0.14285714285714285,26.571428571428573,49.0,83.71428571428571,3.5,0.42857142857142855,0.0
A-331424,Company_246,DevTools,US,2023-11-06,organic,Basic,11,False,0,1,2024-02-21,107,3.0,799.3333333333334,2189.0,9592.0,11.0,0.0,0.0,0.6666666666666666,0.3333333333333333,Basic,annual,1.0,17.0,6171.0,0.0,1.0,1.0,1.0,17.0,6171.0,0.0,1.0,1.0,1.0,17.0,6171.0,0.0,1.0,1.0,2.0,0.0,0.0,24.5,29.0,98.5,,1.0,0.0
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Enterprise,7,False,0,1,2023-12-09,31,,,,,,,,,,,,1.0,8.0,2904.0,0.0,1.0,1.0,3.0,28.0,12558.0,0.0,3.0,0.3333333333333333,5.0,45.0,19417.0,1.0,4.0,0.4,2.0,0.0,0.5,43.0,58.0,138.0,5.0,0.0,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,5,False,0,1,2024-10-04,504,11.0,912.0,2587.0,10944.0,21.90909090909091,0.0,0.0,1.0,0.18181818181818182,Basic,monthly,3.0,27.0,5625.0,1.0,3.0,0.0,6.0,52.0,18275.0,3.0,6.0,0.0,8.0,77.0,24265.0,5.0,8.0,0.0,4.0,0.5,0.25,44.5,72.0,137.25,4.0,0.5,0.25
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Pro,15,False,0,1,2024-08-29,5,1.0,1568.0,1568.0,18816.0,32.0,0.0,0.0,1.0,0.0,Pro,annual,2.0,21.0,7020.0,1.0,2.0,0.0,3.0,31.0,12580.0,3.0,2.0,0.3333333333333333,3.0,31.0,12580.0,3.0,2.0,0.3333333333333333,4.0,0.5,0.0,45.0,70.0,29.5,3.25,0.0,0.0
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Basic,2,False,0,0,2024-12-31,100,9.0,394.55555555555554,988.0,4734.666666666667,13.666666666666666,0.0,0.0,1.0,0.1111111111111111,Basic,monthly,2.0,23.0,5745.0,3.0,2.0,0.0,9.0,94.0,20282.0,6.0,9.0,0.0,11.0,121.0,30226.0,6.0,10.0,0.09090909090909091,5.0,0.4,0.4,26.4,62.0,105.8,4.333333333333333,0.4,0.0
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,8,True,0,1,2024-12-28,21,7.0,800.8571428571429,3528.0,9610.285714285714,20.285714285714285,0.0,0.0,0.8571428571428571,0.14285714285714285,Enterprise,annual,4.0,52.0,12135.0,3.0,4.0,0.0,7.0,74.0,19791.0,5.0,6.0,0.0,8.0,85.0,20297.0,6.0,7.0,0.125,4.0,0.25,0.5,16.5,19.0,84.75,3.6666666666666665,0.25,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,0,1,2024-02-03,27,2.0,3781.0,3781.0,45372.0,19.0,1.0,0.0,0.5,0.0,Enterprise,annual,2.0,18.0,1450.0,4.0,2.0,0.0,5.0,42.0,11861.0,8.0,5.0,0.2,12.0,106.0,40240.0,14.0,11.0,0.16666666666666666,2.0,0.0,1.0,62.5,72.0,142.0,3.0,0.5,0.0
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,False,0,1,2024-12-13,52,4.0,294.5,589.0,3534.0,31.0,1.0,0.0,1.0,0.5,Basic,annual,1.0,8.0,2624.0,0.0,1.0,0.0,2.0,21.0,10164.0,0.0,2.0,0.0,3.0,34.0,15546.0,0.0,3.0,0.0,5.0,0.0,0.2,35.6,61.0,105.8,4.0,0.4,0.0
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,1,1,2024-12-26,600,8.0,426.125,1194.0,5113.5,15.125,0.0,0.0,0.75,0.25,Basic,annual,2.0,24.0,6654.0,4.0,2.0,0.0,3.0,37.0,12842.0,4.0,3.0,0.0,6.0,75.0,28129.0,8.0,5.0,0.0,3.0,0.0,0.6666666666666666,13.666666666666666,19.0,66.66666666666667,4.0,0.6666666666666666,0.0
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,0,1,2024-12-25,70,15.0,2970.9333333333334,12935.0,35651.2,26.8,0.0,0.0,0.8666666666666667,0.2,Enterprise,annual,4.0,44.0,6780.0,2.0,3.0,0.0,6.0,74.0,17756.0,7.0,5.0,0.0,12.0,142.0,32449.0,11.0,10.0,0.08333333333333333,4.0,0.25,0.75,29.25,66.0,48.5,4.0,0.5,0.0
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,1,1,2024-09-18,377,6.0,2749.6666666666665,9261.0,32996.0,48.666666666666664,0.0,0.0,1.0,0.0,Enterprise,annual,3.0,26.0,5521.0,1.0,3.0,0.0,4.0,36.0,7531.0,1.0,4.0,0.0,6.0,54.0,13651.0,1.0,6.0,0.0,8.0,0.25,0.375,38.5,50.0,105.875,4.0,0.375,0.0
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,0,0,2024-12-30,162,13.0,2998.076923076923,7363.0,35976.92307692308,41.15384615384615,1.0,0.0,0.6923076923076923,0.3076923076923077,Enterprise,monthly,4.0,30.0,4392.0,2.0,4.0,0.25,6.0,55.0,11250.0,2.0,6.0,0.16666666666666666,10.0,100.0,21379.0,4.0,9.0,0.1,4.0,0.25,0.25,24.0,51.0,90.75,3.5,0.5,0.0
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,0,1,2024-01-21,234,8.0,4166.875,9751.0,50002.5,34.375,0.0,2.0,0.75,0.0,Basic,annual,2.0,22.0,1518.0,0.0,2.0,0.0,3.0,29.0,4899.0,0.0,3.0,0.0,6.0,52.0,9351.0,0.0,5.0,0.0,,,,,,,,,
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,0,0,2024-12-18,164,11.0,3139.818181818182,6965.0,37677.818181818184,32.90909090909091,0.0,2.0,0.6363636363636364,0.0,Pro,monthly,3.0,27.0,9152.0,1.0,3.0,0.0,6.0,64.0,16153.0,2.0,6.0,0.0,11.0,117.0,36209.0,3.0,10.0,0.09090909090909091,4.0,0.0,0.25,57.5,71.0,39.0,4.0,0.5,0.25
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,False,0,1,2023-11-04,281,2.0,1274.0,1421.0,15288.0,26.0,0.0,1.0,1.0,0.0,Pro,monthly,1.0,11.0,5060.0,0.0,1.0,0.0,5.0,57.0,19778.0,1.0,5.0,0.0,6.0,62.0,21128.0,1.0,6.0,0.0,,,,,,,,,
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,0,0,2024-12-30,398,15.0,808.3333333333334,4776.0,9700.0,16.8,1.0,1.0,0.6666666666666666,0.26666666666666666,Enterprise,annual,1.0,11.0,4224.0,0.0,1.0,0.0,6.0,51.0,14217.0,1.0,6.0,0.0,9.0,77.0,24663.0,3.0,9.0,0.0,3.0,0.3333333333333333,0.0,33.0,48.0,50.666666666666664,5.0,0.6666666666666666,0.3333333333333333
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,0,1,2024-06-19,104,3.0,1683.0,3383.0,20196.0,17.0,0.0,0.0,0.3333333333333333,0.0,Pro,annual,1.0,13.0,2470.0,0.0,1.0,0.0,3.0,30.0,4765.0,3.0,3.0,0.0,7.0,64.0,13211.0,7.0,7.0,0.0,2.0,0.0,0.5,31.5,58.0,54.0,3.0,0.5,0.0
A-fd9422,Company_263,Cybersecurity,US,2024-04-04,organic,Pro,58,False,0,0,2024-12-30,270,9.0,3125.5555555555557,11542.0,37506.666666666664,58.0,1.0,1.0,0.7777777777777778,0.4444444444444444,Pro,annual,5.0,46.0,13690.0,6.0,5.0,0.2,7.0,69.0,16247.0,6.0,7.0,0.2857142857142857,9.0,84.0,22191.0,12.0,9.0,0.2222222222222222,6.0,0.3333333333333333,0.16666666666666666,44.333333333333336,70.0,116.83333333333333,3.5,0.0,0.16666666666666666
A-0baac2,Company_264,FinTech,DE,2024-05-30,organic,Enterprise,14,False,1,1,2024-12-24,208,6.0,3083.3333333333335,6169.0,37000.0,23.333333333333332,0.0,0.0,1.0,0.0,Enterprise,monthly,,,,,,,1.0,7.0,483.0,1.0,1.0,0.0,3.0,23.0,6215.0,1.0,3.0,0.0,6.0,0.16666666666666666,0.5,43.5,59.0,89.0,4.333333333333333,0.5,0.0
A-bb1486,Company_265,HealthTech,US,2024-11-05,organic,Basic,41,False,0,1,2024-11-23,18,4.0,2364.25,3381.0,28371.0,48.25,0.0,1.0,1.0,0.0,Pro,annual,,,,,,,2.0,12.0,3558.0,1.0,2.0,0.0,4.0,36.0,6010.0,4.0,4.0,0.0,3.0,0.0,0.6666666666666666,11.0,18.0,78.0,3.0,0.6666666666666666,0.0
A-560d27,Company_266,DevTools,US,2024-05-05,organic,Pro,23,False,0,0,2024-12-17,226,12.0,3470.0833333333335,14129.0,41641.0,34.166666666666664,1.0,0.0,0.5833333333333334,0.25,Basic,annual,,,,,,,3.0,31.0,5891.0,0.0,3.0,0.0,7.0,64.0,17459.0,2.0,7.0,0.0,4.0,0.0,0.0,30.75,67.0,59.75,3.6666666666666665,0.25,0.0
A-0b0d6d,Company_267,DevTools,US,2024-12-30,organic,Pro,3,False,0,1,2024-12-31,1,13.0,2576.230769230769,10348.0,30914.76923076923,20.692307692307693,1.0,0.0,1.0,0.0,Pro,annual,3.0,24.0,7243.0,2.0,3.0,0.0,5.0,42.0,13759.0,2.0,5.0,0.0,7.0,67.0,19240.0,3.0,7.0,0.0,5.0,0.2,0.4,31.4,49.0,90.4,4.0,0.6,0.2
A-2789e3,Company_268,FinTech,US,2024-09-14,partner,Enterprise,11,False,0,0,2024-12-31,108,12.0,2040.75,12139.0,24489.0,18.583333333333332,1.0,1.0,0.8333333333333334,0.16666666666666666,Pro,monthly,3.0,33.0,14383.0,0.0,3.0,0.3333333333333333,5.0,55.0,15976.0,4.0,5.0,0.2,11.0,128.0,32498.0,6.0,10.0,0.09090909090909091,4.0,0.0,0.0,47.25,69.0,83.25,4.0,0.25,0.0
A-b07346,Company_269,HealthTech,US,2024-10-10,partner,Pro,51,False,1,1,2024-11-12,33,1.0,969.0,969.0,11628.0,51.0,0.0,0.0,1.0,0.0,Basic,annual,,,,,,,,,,,,,,,,,,,3.0,0.3333333333333333,0.3333333333333333,42.333333333333336,70.0,76.66666666666667,3.5,0.3333333333333333,0.0
A-902ef7,Company_270,HealthTech,US,2024-09-03,other,Enterprise,83,False,1,1,2024-09-26,23,1.0,4067.0,4067.0,48804.0,83.0,0.0,0.0,1.0,0.0,Pro,annual,3.0,33.0,10493.0,3.0,3.0,0.0,5.0,52.0,20676.0,7.0,5.0,0.0,7.0,72.0,29616.0,10.0,7.0,0.0,2.0,1.0,0.0,48.5,60.0,85.0,4.0,0.5,0.0
A-20736a,Company_271,EdTech,IN,2024-03-16,organic,Enterprise,50,False,0,1,2024-03-19,3,,,,,,,,,,,,2.0,29.0,4089.0,0.0,2.0,0.5,5.0,64.0,14614.0,1.0,4.0,0.2,12.0,138.0,36882.0,6.0,9.0,0.08333333333333333,1.0,1.0,0.0,25.0,25.0,11.0,3.0,0.0,0.0
A-e4bf56,Company_272,HealthTech,IN,2024-10-28,ads,Pro,17,False,1,1,2024-12-25,58,7.0,2703.714285714286,7363.0,32444.571428571428,23.428571428571427,0.0,1.0,0.5714285714285714,0.0,Enterprise,monthly,3.0,26.0,6062.0,0.0,3.0,0.0,6.0,51.0,17725.0,0.0,6.0,0.16666666666666666,9.0,79.0,27115.0,2.0,9.0,0.1111111111111111,8.0,0.625,0.125,29.125,69.0,111.5,3.6666666666666665,0.25,0.0
A-cea1f0,Company_273,FinTech,US,2024-04-07,event,Pro,8,False,1,1,2024-12-27,264,10.0,1224.4,4378.0,14692.8,15.2,1.0,1.0,0.4,0.2,Enterprise,annual,5.0,50.0,9050.0,0.0,5.0,0.0,7.0,76.0,16408.0,0.0,7.0,0.0,9.0,97.0,25186.0,0.0,9.0,0.2222222222222222,5.0,0.4,0.2,42.2,57.0,107.4,4.333333333333333,0.4,0.0
A-ef84cf,Company_274,EdTech,US,2024-03-01,partner,Enterprise,8,False,0,1,2024-11-20,264,5.0,1501.4,6766.0,18016.8,16.2,0.0,1.0,0.6,0.2,Basic,monthly,1.0,14.0,1050.0,0.0,1.0,0.0,3.0,38.0,11778.0,3.0,3.0,0.0,3.0,38.0,11778.0,3.0,3.0,0.0,5.0,0.4,0.0,34.8,62.0,79.4,4.333333333333333,0.4,0.2
A-d49cc5,Company_275,Cybersecurity,FR,2023-09-19,event,Basic,50,False,0,1,2024-04-12,206,2.0,1700.0,2450.0,20400.0,50.0,0.0,0.0,1.0,0.0,Pro,annual,2.0,21.0,3485.0,3.0,2.0,0.0,2.0,21.0,3485.0,3.0,2.0,0.0,3.0,34.0,5981.0,3.0,3.0,0.0,,,,,,,,,
A-67be94,Company_276,EdTech,US,2023-04-04,organic,Enterprise,26,False,0,1,2024-06-30,453,6.0,3442.6666666666665,10348.0,41312.0,40.666666666666664,0.0,0.0,0.8333333333333334,0.0,Enterprise,monthly,1.0,7.0,231.0,0.0,1.0,0.0,4.0,34.0,4758.0,0.0,4.0,0.0,4.0,34.0,4758.0,0.0,4.0,0.0,3.0,0.3333333333333333,0.6666666666666666,38.333333333333336,68.0,74.0,5.0,0.6666666666666666,0.0
A-4e960a,Company_277,FinTech,US,2024-01-17,other,Enterprise,12,True,1,1,2024-12-28,346,12.0,1995.1666666666667,14129.0,23942.0,20.583333333333332,0.0,1.0,0.9166666666666666,0.16666666666666666,Basic,monthly,3.0,29.0,4513.0,6.0,3.0,0.0,7.0,77.0,19900.0,6.0,7.0,0.0,9.0,98.0,25015.0,6.0,9.0,0.1111111111111111,6.0,0.5,0.0,29.166666666666668,54.0,83.16666666666667,4.0,0.5,0.0
A-c37cab,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,False,0,1,2024-11-16,110,9.0,3123.5555555555557,19502.0,37482.666666666664,29.666666666666668,1.0,1.0,1.0,0.3333333333333333,Pro,annual,6.0,58.0,11468.0,5.0,5.0,0.3333333333333333,8.0,76.0,14169.0,5.0,7.0,0.375,12.0,115.0,27943.0,7.0,9.0,0.25,4.0,0.0,0.5,33.0,62.0,101.25,3.75,0.0,0.25
A-533452,Company_279,DevTools,AU,2024-11-12,organic,Pro,9,False,0,1,2024-12-16,34,9.0,2167.222222222222,5174.0,26006.666666666668,28.77777777777778,1.0,2.0,1.0,0.1111111111111111,Enterprise,monthly,5.0,34.0,13338.0,3.0,4.0,0.2,7.0,55.0,18706.0,5.0,5.0,0.14285714285714285,7.0,55.0,18706.0,5.0,5.0,0.14285714285714285,4.0,0.25,0.25,32.75,56.0,35.5,4.0,0.5,0.0
A-443b7c,Company_280,Cybersecurity,US,2024-09-06,other,Enterprise,1,False,1,1,2024-12-29,114,16.0,1503.875,13930.0,18046.5,24.625,4.0,0.0,0.8125,0.1875,Basic,annual,4.0,36.0,14925.0,1.0,4.0,0.0,8.0,73.0,26164.0,1.0,6.0,0.125,10.0,94.0,30940.0,1.0,8.0,0.1,8.0,0.5,0.25,29.25,60.0,49.0,4.4,0.375,0.0
A-1f7acb,Company_281,FinTech,UK,2023-08-06,ads,Basic,64,True,0,0,2024-12-13,495,8.0,5864.0,12736.0,70368.0,64.0,1.0,3.0,0.75,0.125,Enterprise,annual,2.0,19.0,6305.0,3.0,2.0,0.5,3.0,32.0,6981.0,3.0,3.0,0.3333333333333333,4.0,39.0,11013.0,7.0,4.0,0.25,7.0,0.14285714285714285,0.42857142857142855,41.714285714285715,70.0,129.57142857142858,4.4,0.2857142857142857,0.0
A-f51f16,Company_282,HealthTech,US,2023-12-25,partner,Enterprise,1,False,0,1,2024-12-07,348,8.0,1663.75,7761.0,19965.0,17.75,2.0,0.0,0.875,0.125,Basic,annual,1.0,12.0,5844.0,5.0,1.0,0.0,3.0,30.0,11618.0,5.0,3.0,0.0,4.0,39.0,13220.0,5.0,4.0,0.0,4.0,0.5,0.25,29.25,58.0,91.0,3.0,0.5,0.0
A-5a3eb9,Company_283,DevTools,CA,2023-08-20,other,Enterprise,18,True,0,1,2024-06-12,297,6.0,1570.6666666666667,3582.0,18848.0,27.666666666666668,0.0,1.0,1.0,0.0,Enterprise,annual,5.0,48.0,9839.0,8.0,5.0,0.0,6.0,55.0,12114.0,8.0,6.0,0.0,11.0,98.0,23705.0,9.0,11.0,0.0,3.0,0.3333333333333333,0.3333333333333333,24.0,40.0,83.0,,1.0,0.0
A-5f2961,Company_284,HealthTech,US,2024-11-22,partner,Basic,4,False,0,1,2024-11-28,6,1.0,1393.0,1393.0,16716.0,7.0,0.0,0.0,1.0,0.0,Enterprise,annual,1.0,9.0,5121.0,0.0,1.0,0.0,2.0,18.0,7848.0,0.0,2.0,0.0,3.0,32.0,14414.0,0.0,3.0,0.0,1.0,0.0,1.0,53.0,53.0,19.0,,1.0,0.0
A-417d2f,Company_285,Cybersecurity,IN,2023-07-04,partner,Pro,4,True,0,1,2024-12-30,545,16.0,1433.3125,10149.0,17199.75,20.5625,1.0,0.0,0.8125,0.125,Pro,monthly,3.0,26.0,7024.0,2.0,3.0,0.0,5.0,46.0,14222.0,3.0,5.0,0.0,8.0,72.0,19491.0,4.0,7.0,0.0,6.0,0.3333333333333333,0.3333333333333333,43.5,70.0,80.5,4.333333333333333,0.5,0.0
A-e98302,Company_286,EdTech,US,2023-12-26,ads,Enterprise,16,True,0,0,2024-12-28,368,6.0,2094.5,6766.0,25134.0,30.5,0.0,0.0,0.8333333333333334,0.0,Pro,annual,1.0,5.0,700.0,4.0,1.0,0.0,2.0,16.0,4341.0,4.0,2.0,0.0,3.0,30.0,12251.0,4.0,3.0,0.0,9.0,0.3333333333333333,0.2222222222222222,44.44444444444444,72.0,99.44444444444444,4.142857142857143,0.2222222222222222,0.0
A-8bde0c,Company_287,DevTools,US,2024-11-04,organic,Basic,12,False,0,1,2024-12-30,56,18.0,1899.888888888889,5572.0,22798.666666666668,26.444444444444443,2.0,0.0,0.8333333333333334,0.05555555555555555,Enterprise,monthly,1.0,6.0,1356.0,2.0,1.0,0.0,3.0,19.0,7587.0,6.0,3.0,0.0,7.0,59.0,23142.0,7.0,7.0,0.0,3.0,0.0,0.3333333333333333,25.666666666666668,55.0,86.33333333333333,4.0,0.3333333333333333,0.0
A-bcf87c,Company_288,FinTech,US,2024-06-27,event,Pro,10,False,1,1,2024-12-14,170,11.0,1979.090909090909,6169.0,23749.090909090908,20.09090909090909,0.0,1.0,0.7272727272727273,0.09090909090909091,Enterprise,monthly,6.0,51.0,7800.0,1.0,6.0,0.0,7.0,58.0,11020.0,1.0,7.0,0.0,9.0,77.0,16523.0,3.0,9.0,0.1111111111111111,2.0,0.0,0.0,63.0,70.0,49.5,4.0,0.0,0.0
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,False,0,1,2024-11-23,531,11.0,1469.8181818181818,5970.0,17637.81818181818,13.272727272727273,0.0,1.0,0.9090909090909091,0.09090909090909091,Enterprise,monthly,1.0,13.0,4745.0,2.0,1.0,0.0,1.0,13.0,4745.0,2.0,1.0,0.0,3.0,40.0,11476.0,2.0,3.0,0.0,5.0,0.0,0.4,37.4,70.0,72.0,5.0,0.6,0.0
A-625d0b,Company_290,EdTech,AU,2024-09-02,ads,Basic,9,False,0,0,2024-12-29,118,11.0,1081.1818181818182,2058.0,12974.181818181818,17.363636363636363,0.0,0.0,0.9090909090909091,0.18181818181818182,Enterprise,annual,3.0,39.0,10325.0,1.0,3.0,0.0,6.0,75.0,20472.0,1.0,5.0,0.0,8.0,97.0,25448.0,4.0,7.0,0.0,5.0,0.4,0.2,48.4,64.0,72.4,3.0,0.8,0.0
A-fce879,Company_291,EdTech,UK,2024-09-24,partner,Pro,10,True,1,1,2024-12-03,70,4.0,1599.5,3781.0,19194.0,26.75,0.0,1.0,1.0,0.25,Enterprise,annual,1.0,16.0,3840.0,1.0,1.0,0.0,3.0,48.0,14376.0,1.0,3.0,0.0,4.0,58.0,18746.0,1.0,4.0,0.0,2.0,0.5,0.0,28.0,29.0,61.5,4.0,0.0,0.0
A-b07b56,Company_292,DevTools,US,2024-11-08,event,Pro,25,False,1,1,2024-12-24,46,15.0,1132.2666666666667,4975.0,13587.2,26.333333333333332,0.0,0.0,0.8,0.2,Basic,annual,4.0,48.0,6149.0,2.0,4.0,0.25,5.0,58.0,6979.0,2.0,5.0,0.2,6.0,66.0,11091.0,4.0,6.0,0.16666666666666666,4.0,0.5,0.5,31.25,55.0,93.75,3.0,0.75,0.0
A-6da850,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,0,1,2024-10-25,384,13.0,1388.6923076923076,7363.0,16664.30769230769,18.692307692307693,3.0,1.0,0.8461538461538461,0.23076923076923078,Pro,annual,1.0,7.0,1638.0,0.0,1.0,0.0,5.0,46.0,13084.0,3.0,5.0,0.2,8.0,80.0,18852.0,3.0,7.0,0.125,3.0,0.3333333333333333,0.3333333333333333,50.666666666666664,71.0,75.33333333333333,,1.0,0.0
A-342303,Company_294,EdTech,US,2024-03-16,other,Pro,1,True,0,1,2024-03-20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.6666666666666666,29.333333333333332,66.0,71.33333333333333,4.5,0.3333333333333333,0.0
A-e7a1e2,Company_295,Cybersecurity,US,2024-06-23,event,Enterprise,3,False,0,1,2024-12-11,171,10.0,1109.6,2786.0,13315.2,11.3,0.0,0.0,0.8,0.2,Enterprise,monthly,3.0,44.0,13628.0,2.0,3.0,0.0,8.0,90.0,18613.0,4.0,8.0,0.0,9.0,99.0,19324.0,4.0,9.0,0.0,1.0,0.0,0.0,45.0,45.0,37.0,4.0,0.0,0.0
A-f1f639,Company_296,EdTech,US,2023-02-26,ads,Basic,2,False,0,1,2024-04-07,406,3.0,376.0,995.0,4512.0,4.0,1.0,0.0,1.0,0.0,Basic,monthly,,,,,,,,,,,,,,,,,,,3.0,0.0,0.3333333333333333,12.333333333333334,19.0,103.33333333333333,5.0,0.6666666666666666,0.0
A-a865bd,Company_297,Cybersecurity,US,2023-09-19,organic,Pro,38,False,0,1,2024-03-18,181,1.0,1862.0,1862.0,22344.0,38.0,0.0,0.0,1.0,0.0,Pro,monthly,,,,,,,2.0,19.0,7356.0,0.0,2.0,0.0,3.0,23.0,8864.0,1.0,3.0,0.0,,,,,,,,,
A-4e631b,Company_298,FinTech,US,2024-03-16,other,Enterprise,22,False,0,0,2024-12-19,278,11.0,2218.0,7960.0,26616.0,24.0,1.0,1.0,0.7272727272727273,0.09090909090909091,Basic,annual,3.0,25.0,8086.0,4.0,3.0,0.0,4.0,39.0,13616.0,5.0,4.0,0.0,9.0,90.0,29284.0,9.0,9.0,0.1111111111111111,2.0,0.5,0.0,24.5,29.0,52.0,4.0,0.5,0.0
A-7f6b86,Company_299,HealthTech,US,2023-08-24,partner,Basic,45,True,1,1,2024-07-10,321,6.0,1134.3333333333333,2891.0,13612.0,47.333333333333336,3.0,0.0,0.8333333333333334,0.3333333333333333,Pro,monthly,3.0,40.0,11562.0,0.0,3.0,0.0,4.0,46.0,14340.0,0.0,4.0,0.0,5.0,58.0,19500.0,0.0,5.0,0.0,3.0,0.0,0.6666666666666666,42.666666666666664,65.0,120.33333333333333,3.0,0.6666666666666666,0.0
A-8adedc,Company_300,EdTech,US,2024-02-11,event,Basic,4,True,1,1,2024-12-31,324,14.0,2023.4285714285713,11343.0,24281.14285714286,26.714285714285715,0.0,0.0,0.9285714285714286,0.21428571428571427,Pro,annual,4.0,30.0,8159.0,5.0,4.0,0.0,5.0,37.0,11295.0,5.0,5.0,0.0,5.0,37.0,11295.0,5.0,5.0,0.0,4.0,0.0,0.25,49.25,66.0,56.75,4.0,0.75,0.0
A-2edab2,Company_301,HealthTech,US,2023-11-17,event,Enterprise,17,False,0,1,2024-06-23,219,6.0,1088.0,3383.0,13056.0,17.0,0.0,0.0,0.8333333333333334,0.0,Enterprise,annual,3.0,35.0,11209.0,3.0,3.0,0.3333333333333333,7.0,82.0,31940.0,10.0,7.0,0.14285714285714285,10.0,120.0,51246.0,14.0,9.0,0.1,3.0,0.0,0.3333333333333333,36.0,59.0,97.66666666666667,3.0,0.6666666666666666,0.0
A-149a69,Company_302,DevTools,US,2024-10-17,event,Basic,34,False,0,1,2024-12-04,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.375,0.25,33.875,65.0,120.875,4.2,0.375,0.0
A-a6d261,Company_303,FinTech,CA,2023-11-29,other,Pro,9,False,0,1,2024-03-10,102,6.0,1292.5,2985.0,15510.0,14.0,1.0,0.0,0.8333333333333334,0.16666666666666666,Enterprise,monthly,4.0,29.0,7206.0,1.0,4.0,0.0,9.0,93.0,30595.0,2.0,8.0,0.1111111111111111,10.0,105.0,37663.0,3.0,9.0,0.1,2.0,0.0,0.5,31.5,62.0,84.5,5.0,0.0,0.5
A-443f6f,Company_304,Cybersecurity,US,2024-12-07,organic,Basic,19,False,0,0,2024-12-26,19,9.0,1510.4444444444443,3781.0,18125.333333333332,21.77777777777778,1.0,0.0,0.7777777777777778,0.0,Pro,monthly,4.0,38.0,13029.0,3.0,4.0,0.0,5.0,46.0,17109.0,3.0,5.0,0.0,8.0,76.0,21816.0,4.0,7.0,0.125,4.0,0.25,0.25,28.0,50.0,122.25,4.666666666666667,0.25,0.0
